83.5738 	INFO 	Keyboard events cleared
83.5733 	EXP 	fixation: autoDraw = False
83.5733 	EXP 	text: autoDraw = True
84.0611 	EXP 	New trial (rep=4, index=4): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
84.0653 	DATA 	Keypress: l
84.0734 	EXP 	fixation: autoDraw = False
84.0734 	EXP 	text: autoDraw = False
84.0734 	EXP 	text: height = 0.05
84.0734 	EXP 	text: height = 0.05
84.0734 	EXP 	text: height = 0.05
84.0734 	EXP 	text: text = ' GBP 40 today  or  GBP 55 after 62 days '
84.0734 	EXP 	fixation: autoDraw = True
85.0745 	INFO 	Keyboard events cleared
85.0737 	EXP 	fixation: autoDraw = False
85.0737 	EXP 	text: autoDraw = True
85.4275 	EXP 	New trial (rep=4, index=5): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
85.4312 	DATA 	Keypress: l
85.4397 	EXP 	fixation: autoDraw = False
85.4397 	EXP 	text: autoDraw = False
85.4397 	EXP 	text: height = 0.05
85.4397 	EXP 	text: height = 0.05
85.4397 	EXP 	text: height = 0.05
85.4397 	EXP 	text: text = ' GBP 78 today  or  GBP 80 after 162 days '
85.4397 	EXP 	fixation: autoDraw = True
